date,ret_BTC-USD,vol_BTC-USD,ret_ETH-USD,vol_ETH-USD,ret_^GSPC,vol_^GSPC,ret_^GSPTSE,vol_^GSPTSE,ret_^HSI,vol_^HSI,ret_^BVSP,vol_^BVSP,ret_^AXJO,vol_^AXJO,ret_^NSEI,vol_^NSEI,ret_GC=F,vol_GC=F,ret_USDINR=X,vol_USDINR=X
2019-02-26,-0.006495147402125098,0.47281075258698846,-0.01164278950246192,0.907029849905951,3.9482204844409765e-05,0.1295814614416337,0.005627996088529684,0.13646462243544474,-0.005528962916800974,0.12146824830501356,0.005650170286268676,0.24030869701167065,-0.010651533153645948,0.23941074850987137,-0.0032958401542060025,0.13081861529099237,0.0002266691900846533,0.1613010104233022,0.0008302518776847057,0.07159368485250879
2019-02-27,-0.002971423825380283,0.4723076984217661,-0.01643480101851863,0.9101471109335437,-0.002656342103420445,0.12741796901950592,-0.0034749975590676278,0.1350382202045164,-0.0025821686389153014,0.12193209739264634,-0.006029726811721637,0.2338420656878971,-0.0013108477186506032,0.23764147095218213,-0.004759727767467009,0.13014934838954295,-0.007712299017759739,0.16398577848530208,-0.002112144667122338,0.07054110775653685
2019-02-28,0.00448809353929528,0.47025124718261685,0.008064258344646025,0.9030399039196865,0.0006884020504989473,0.12568067895992022,-0.002470046272733955,0.1358538490885731,-0.000799716107741576,0.12147979250026485,-0.019645723668769138,0.24304479588476477,0.012900310647543543,0.24008818080036662,0.0022076365698557605,0.12974938288326074,-0.00020754787642606826,0.15718305049252396,0.00351790964944966,0.06979782536849795
2019-03-01,-0.004023402082260996,0.4693001597156827,-0.007482914640294097,0.9019725997036186,0.0016042537657350482,0.12061046734133382,0.0005219125847228909,0.13581804968235123,0.0010662242949289105,0.12156623690000738,-0.010168242482876694,0.24524440668897016,0.004980036356762302,0.2396273950508138,0.0012896949226852503,0.12628068917192567,-0.0178384896931472,0.16859262302939404,-0.005267402822977981,0.06798040986886762
2019-03-06,0.010389171697766082,0.46789698958371606,0.01600739097602261,0.8992800044967334,-0.01260421692516163,0.1309523211097908,0.01469655973381538,0.14275955458085007,0.006869822367832045,0.12017613169140057,0.0020149043271769523,0.22325879291456222,0.009631540929910594,0.24042294352604235,0.016254875699584812,0.13205502847204234,-0.009948760245481475,0.17179984071123838,-0.0010384624360747195,0.06694742038453544
2019-03-07,-0.0034206130358839524,0.46855360665206297,-0.010804256702017982,0.9010094033611563,-0.013509489200035656,0.14153936397083658,-0.0008702744785933895,0.14318884245434477,-0.0144333737525772,0.13474061735525653,0.012351350345926963,0.22866566602555316,0.005024600787839461,0.24006724070156454,-0.0048802105228605685,0.1334300927163449,-0.006207023440152339,0.17253388834660563,-0.0053505780617044705,0.06915609323851003
2019-03-08,-0.0009107923722246317,0.4358696675627486,-0.01954853901911421,0.8082109035713783,-0.0003944817923871624,0.1412208166864817,-0.0018966171831217445,0.14351754683022858,-0.017541845727996927,0.14408833708136332,0.020980711149194083,0.2270451353633261,-0.006284801851158388,0.2417201775501851,-0.0003244467785412999,0.11271320828857606,0.011968919743774335,0.1599359428167432,0.0017394823390664204,0.06957863503675725
2019-03-11,-0.006078021109020773,0.4349672047802167,-0.016742528163167535,0.8075718228735848,0.007432189523282753,0.1202736069114071,-0.002262173310432421,0.1412905282075423,0.0025505257506414805,0.13897244224352592,0.0058515742707007335,0.22509995276326616,-0.013188647412887665,0.2465278524568441,0.004821336808592221,0.11130135473775482,-0.013469660607383428,0.16172532846397394,-0.007127346040206608,0.06716112993795882
2019-03-12,-0.0018103489426805792,0.42985443668777035,0.0017231016676938142,0.799258557041984,0.0001330466370485596,0.12024472333122395,-0.0026694471828239046,0.13198340446676984,0.011702180706181387,0.14413318971467023,0.0013997875586343137,0.21964406732624908,-0.008523694312500392,0.23130884243889768,0.009036007363150087,0.11070727751821764,0.0029865804332756423,0.16242173785686545,-0.00281591909075671,0.06401210430236969
2019-03-13,0.00016224583577219905,0.4297779725922743,-0.008027925281330504,0.8016167119152936,0.0077118981164916904,0.12267375872315857,-0.0012008258581671875,0.13163275785665976,-0.0031278441308309817,0.14475593770173809,0.005005229520602222,0.21890683280035564,-0.00011087175290367674,0.23102723377413648,0.004363635407986137,0.10938331682706331,0.009389178025250985,0.16695090330105097,0.0007863513594723407,0.06388816732186207
2019-03-14,0.002807261291279567,0.428524745789415,0.0016591024882601163,0.8019541976205009,-0.0025692955052189206,0.11827131319118053,-0.010224804916385834,0.1361989399907746,-0.0001792609579233817,0.14363087066880623,-0.004282720925247326,0.21441318008258106,-0.0019736777139614946,0.229371869321657,-0.001564258916183786,0.10860298577894269,-0.012543384224329069,0.17105339474833273,-0.0017008961736226134,0.06184049371209915
2019-03-15,0.0036738970813381326,0.37854201375316465,0.023737994983444217,0.7291785252652728,-0.0006220565419297827,0.11707606861589806,-8.63649599897778e-05,0.11773797867159577,-3.427845777261254e-05,0.14363480561049477,0.006893854159374125,0.2062159414435742,-0.003617304072654096,0.1345367311635925,0.0017483857795733582,0.10772217531367698,0.0008789548077157602,0.17095049645159122,-0.005594575950360675,0.06267836772824431
2019-03-18,0.012356373505996845,0.3769353780797547,0.006589639736579451,0.7289203362565698,-0.0018587941632691313,0.11552972094107303,0.002518228000434377,0.10803607258862595,0.008012003719016137,0.1461090496320753,-0.00413676405117263,0.20113301783086346,-0.005170662711976573,0.13238588340793475,-0.002469024072018353,0.09991206244120032,-0.0067108059999212676,0.1686238390573224,-0.005557890962177177,0.06227418525537783
2019-03-19,0.004676718538770809,0.3769551583299594,0.0033084871577444626,0.7285609938729684,-0.00500088981511444,0.10629523262089263,-0.009072944725645548,0.1100582669420344,-0.002922315500019468,0.1464928222935167,-0.01498909086092326,0.18898921232502205,-0.008167147821862673,0.12988778034955353,0.0012354974234517913,0.09816681252900242,-0.0012623235870978884,0.16782959941837725,-0.004870319735187777,0.06256092431919924
2019-03-20,0.014134881056785651,0.37239919577891106,0.011331405718236731,0.7253426578220442,0.007193827369783484,0.10799090519523777,0.007750117147691214,0.11176821502491945,0.005412962766420449,0.14690398474752803,-0.0061204434909495516,0.18404670012451274,0.008403661649427473,0.12720918298742778,0.009157804967992315,0.08704689547261059,0.006688289242465509,0.17008987935445377,0.010142524110552942,0.0736380066035157
2019-03-22,-0.021265055634684275,0.38318751712122345,-0.03083439719642743,0.7363748677124899,-0.01396867026072927,0.10863076763716926,-0.007238087198111738,0.10370548127199493,-0.013195797225031735,0.1415837243761412,-0.04964911605104944,0.24871075717258903,-0.0033233439061009376,0.12747252202608692,-0.011189435935841813,0.09858647458034743,0.002893082846686933,0.16717059537053933,-0.005605858621145306,0.07435173377118717
