date,hedge_BTC-USD_with_GC=F,hedge_BTC-USD_with_^GSPC,hedge_ETH-USD_with_^NSEI
2022-06-17,2.3599103242388937,2.0632346129649393,2.838077704086869
2022-06-21,2.23426662881192,1.9992136259494202,2.63665496284378
2022-06-22,2.196738811851156,1.9218834565147833,2.42730575843639
2022-06-23,2.1627807848765483,2.0194068084447028,2.4911357396115257
2022-06-24,2.1067408249898363,2.116055941301973,2.6158278937409607
2022-06-27,2.0665060038747742,1.859707019669609,2.725464876657594
2022-06-28,2.038644972275141,1.9498062832282705,2.7018528531106227
2022-06-29,2.002497370956291,1.9034199201461286,2.7787386331555743
2022-06-30,1.9356426611262598,1.9633489958800883,2.8251021408436823
2022-07-05,1.8853036467885291,1.9903863034119917,2.8983144527634854
2022-07-06,1.4609167158497764,2.0024437647560025,3.0106105701746766
2022-07-07,1.3680140732680013,2.0556411918094324,2.741525871398869
2022-07-08,1.3482741398136977,2.12978046282324,2.8099899468858136
2022-07-11,1.326150623051929,2.21469157766053,2.759785432311096
2022-07-12,1.4606856080994397,2.4161776218078255,2.963249762909847
2022-07-13,1.4614557383391982,2.475773148278696,2.972819910023293
2022-07-14,1.4876789531375636,2.5374919686179536,2.889209342836755
2022-07-15,1.3235027550043408,2.631434451023602,3.0046603559689253
2022-07-18,1.3008628721054736,2.1829133201443516,2.956592422973951
2022-07-19,1.363925863224567,2.1222937607397667,4.021484815262397
2022-07-20,1.3845177951484735,1.6120308787075324,3.8681663602721854
2022-07-21,1.3407240194096315,1.6777026325713478,3.658035767403079
2022-07-22,1.2672024391891372,1.6658440657298517,3.62518198735656
2022-07-25,1.212757005654009,1.6637987121152955,3.599616463237276
2022-07-26,1.2943253544988054,1.794995573020383,3.6652095899839563
2022-07-27,1.272179521739345,1.71120312745924,3.260429603900165
2022-07-28,1.3577813839054973,1.611746366403902,3.4902070280767927
2022-07-29,1.3349941932053428,1.6639064797418284,3.059365878241319
2022-08-02,1.3016580357844671,1.6670647845369782,2.93816305840439
2022-08-03,1.340671555685049,1.6457556474028525,3.0115917613271317
2022-08-04,1.277237547687591,1.639130468146945,3.0487387165779984
2022-08-05,1.0212469118039542,1.6898079477080685,3.0009586847728835
2022-08-08,0.9561987397558849,1.7684331189965867,3.1118022670308645
2022-08-10,0.9653758630850274,1.854808896498644,2.927976116748748
2022-08-11,0.9511638297591875,1.6056943017222283,2.984044308894267
2022-08-12,0.930759506220798,1.6343826057805118,2.993696768242218
2022-08-16,0.9424014900399237,1.3842909319372922,2.931316326470956
2022-08-17,0.949359158800306,1.4397893733446854,2.801834982667957
2022-08-18,0.9845163763277305,1.4562950998311373,2.813031716176619
2022-08-19,0.9795674653944758,1.5067885844253721,2.788303336161939
2022-08-22,1.1116524966252708,1.880380644336449,3.2643004303039844
2022-08-23,1.0614148190073567,1.5135604093419794,2.633606330234598
2022-08-24,1.0380532332573014,1.5691631825114256,2.6479866669634795
2022-08-25,1.0269046635541763,1.6307420755600737,2.661549859396482
2022-08-26,1.0132353212682468,1.5518491164104329,2.531815712641518
2022-08-29,1.1904258338111628,1.279205388679727,2.6459266906439867
2022-08-30,1.1730069808256955,1.3246800730883153,2.079554369261713
2022-09-01,1.1910453116921254,1.3651036928502647,1.3010466042863031
2022-09-02,0.9654877623099567,1.3613009091735266,1.0888268559838015
2022-09-06,0.9185777720669489,1.3848343473925737,1.1281296396123708
2022-09-08,1.0177773644921124,1.547084379367859,1.1296056645923505
2022-09-09,1.023206609314284,1.34848681881882,1.1968960548231702
2022-09-13,1.2515402263805915,1.6166139978114709,1.2659690479126513
2022-09-14,1.3671824050473431,1.2827102278332856,1.1627083320860117
2022-09-15,1.3438729442107198,1.3349969826189156,1.188462835035359
2022-09-16,1.2825425989789065,1.373880381920752,1.4761408868032586
2022-09-19,1.2514722167788659,1.4367081685700076,1.3539782853783429
2022-09-20,1.2459570228600096,1.4956281866469365,1.3793020914718173
2022-09-21,1.2760590672652068,1.5509183586305508,1.2305909393467118
2022-09-23,1.248763815210934,1.487500178366421,1.3290205410769427
2022-09-26,1.322440539291923,1.4997023537410148,1.2377003325949558
2022-09-27,1.2519895167022792,1.5230729133986625,1.0257522221333553
2022-09-28,1.2139738993179963,1.5884616733943684,1.0463288308446
2022-09-29,1.097640489492577,1.402423000737264,1.01716990669959
2022-09-30,1.0786513959869681,1.1443725805636136,1.0208284948381003
2022-10-03,1.0647066024008878,1.1293777203688558,0.8436136668014231
2022-10-06,0.9811906287832785,0.9902654623146226,0.8071099995911023
2022-10-07,0.9760345607846969,0.9732751474012251,0.6626821816113502
2022-10-11,0.97119788737152,0.942540605782115,0.6745783853555187
2022-10-13,1.002309739675995,0.9857949458633603,0.7162780435721601
2022-10-14,0.9597710351663938,0.9592417688433811,0.7488338576840186
2022-10-17,0.9175156841260429,0.8889023587927097,0.7575487779172042
2022-10-18,0.9307743083196087,0.8216325725674473,0.7980623239631534
2022-10-19,0.9427771944974361,0.8556945505311259,0.7926371900969732
2022-10-20,0.9303825324021519,0.9058814166192173,0.8195616762576436
2022-10-21,0.9068735424219104,0.9602594425892012,0.7973567220287499
2022-10-24,0.8863324462046221,0.8888767453148703,0.8216471539969602
2022-10-25,0.8767700559755224,0.9273470871483106,0.8738689922509387
2022-10-27,0.9401930163420772,0.9745604481427473,0.9071219506684711
2022-10-28,0.9344275112930741,0.8804324486176772,0.8838847706978142
2022-10-31,0.8820442407789005,0.7947278573694869,0.9296486970237773
2022-11-01,0.8865678332822952,0.8310802779180654,0.8920140039869077
2022-11-03,0.8568686018191469,0.8840215068819557,0.8259659572151704
2022-11-04,0.8671681439216782,0.7249226787862114,0.8847144712481328
2022-11-07,0.9620483940238262,0.8097029263781799,0.9549494417182309
2022-11-09,1.0295854388076031,0.8854136415513684,1.0785030669025413
2022-11-10,0.5097659940437995,1.8396837036477867,3.076432550700481
